step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_stopped,1_accumulated_waiting_time,1_average_speed,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_stopped,2_accumulated_waiting_time,2_average_speed,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,agents_total_stopped,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
131.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
132.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
133.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
134.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
135.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
136.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
137.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
138.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
139.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
140.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
141.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
142.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
143.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
144.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
145.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
146.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
147.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
148.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
149.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
150.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
151.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
152.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
153.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
154.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
155.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
156.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
157.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
158.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
159.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
160.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,1.0,0.0,23.864289200690536,0.0,0,0.0,0.0,47.72857840138107,0.0,23.864289200690536
161.0,0.0,0.0,6.0,,0,0.0,1.0,1.6911928830848626,25.5554820837754,1.6911928830848626,0,0.0,1.0,1.6911928830848626,25.5554820837754,1.6911928830848626,0,0.0,0.0,51.1109641675508,1.6911928830848626,25.5554820837754
162.0,0.0,0.0,6.0,,0,0.0,1.0,2.0,27.5554820837754,2.0,0,0.0,1.0,2.0,27.5554820837754,2.0,0,0.0,0.0,55.1109641675508,2.0,27.5554820837754
163.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,27.5554820837754,0.0,0,0.0,1.0,0.0,27.5554820837754,0.0,0,0.0,0.0,55.1109641675508,0.0,27.5554820837754
164.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,27.5554820837754,0.0,0,0.0,1.0,0.0,27.5554820837754,0.0,0,0.0,0.0,55.1109641675508,0.0,27.5554820837754
165.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,27.5554820837754,0.0,0,0.0,1.0,0.0,27.5554820837754,0.0,0,0.0,0.0,55.1109641675508,0.0,27.5554820837754
166.0,0.0,0.0,6.0,,0,0.0,1.0,1.963546491004515,29.519028574779913,1.963546491004515,0,0.0,1.0,1.963546491004515,29.519028574779913,1.963546491004515,0,0.0,0.0,59.038057149559826,1.963546491004515,29.519028574779913
167.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,29.519028574779913,0.0,0,0.0,1.0,0.0,29.519028574779913,0.0,0,0.0,0.0,59.038057149559826,0.0,29.519028574779913
168.0,0.0,0.0,6.0,,0,0.0,1.0,0.0,29.519028574779913,0.0,0,0.0,1.0,0.0,29.519028574779913,0.0,0,0.0,0.0,59.038057149559826,0.0,29.519028574779913
169.0,0.0,0.0,6.0,,0,0.0,1.0,2.0,31.519028574779913,2.0,0,0.0,1.0,2.0,31.519028574779913,2.0,0,0.0,0.0,63.038057149559826,2.0,31.519028574779913
170.0,0.0,0.0,6.0,,0,0.0,19.728806541765863,0.0,31.519028574779913,0.0,0,0.0,1.0,0.0,31.519028574779913,0.0,0,0.0,0.0,63.038057149559826,0.0,31.519028574779913
171.0,0.0,0.0,6.0,,0,0.0,18.693717006521062,0.0,31.519028574779913,0.0,0,0.0,1.0,0.0,31.519028574779913,0.0,0,0.0,0.0,63.038057149559826,0.0,31.519028574779913
172.0,0.0,0.0,6.0,,0,0.0,17.658627471276265,0.0,31.519028574779913,0.0,0,0.0,1.0,0.0,31.519028574779913,0.0,0,0.0,0.0,63.038057149559826,0.0,31.519028574779913
173.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,31.519028574779913,0.0,0,0.0,1.0,0.0,31.519028574779913,0.0,1,0.0,0.0,63.038057149559826,0.0,31.519028574779913
174.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,31.519028574779913,0.0,0,0.0,1.0,0.0,31.519028574779913,0.0,1,0.0,0.0,63.038057149559826,0.0,31.519028574779913
175.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,31.519028574779913,0.0,0,0.0,1.0,0.0,31.519028574779913,0.0,1,0.0,0.0,63.038057149559826,0.0,31.519028574779913
176.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,31.519028574779913,0.0,0,0.0,1.0,0.0,31.519028574779913,0.0,1,0.0,0.0,63.038057149559826,0.0,31.519028574779913
177.0,0.0,0.0,6.0,,1,0.0,0.0,-1.075,30.444028574779914,-1.075,0,0.0,1.0,1.075,32.59402857477991,1.075,1,0.0,1.075,63.038057149559826,0.0,31.519028574779913
178.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,30.444028574779914,0.0,0,0.0,1.0,0.0,32.59402857477991,0.0,1,0.0,1.075,63.038057149559826,0.0,31.519028574779913
179.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,30.444028574779914,0.0,0,0.0,1.0,0.0,32.59402857477991,0.0,1,0.0,1.075,63.038057149559826,0.0,31.519028574779913
180.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,30.444028574779914,0.0,0,0.0,1.0,0.0,32.59402857477991,0.0,1,0.0,1.075,63.038057149559826,0.0,31.519028574779913
181.0,0.0,0.0,6.0,,1,0.0,0.0,2.0,32.444028574779914,2.0,0,0.0,1.0,2.0,34.59402857477991,2.0,1,0.0,1.075,67.03805714955982,2.0,33.51902857477991
182.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,32.444028574779914,0.0,0,0.0,1.0,0.0,34.59402857477991,0.0,1,0.0,1.075,67.03805714955982,0.0,33.51902857477991
183.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,32.444028574779914,0.0,0,0.0,1.0,0.0,34.59402857477991,0.0,1,0.0,1.075,67.03805714955982,0.0,33.51902857477991
184.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,32.444028574779914,0.0,0,0.0,1.0,0.0,34.59402857477991,0.0,1,0.0,1.075,67.03805714955982,0.0,33.51902857477991
185.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,32.444028574779914,0.0,0,0.0,1.0,0.0,34.59402857477991,0.0,1,0.0,1.075,67.03805714955982,0.0,33.51902857477991
186.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,32.444028574779914,0.0,0,0.0,1.0,0.0,34.59402857477991,0.0,1,0.0,1.075,67.03805714955982,0.0,33.51902857477991
187.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,32.444028574779914,0.0,0,0.0,1.0,0.0,34.59402857477991,0.0,1,0.0,1.075,67.03805714955982,0.0,33.51902857477991
188.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,32.444028574779914,0.0,0,0.0,1.0,0.0,34.59402857477991,0.0,1,0.0,1.075,67.03805714955982,0.0,33.51902857477991
189.0,0.0,0.0,6.0,,1,0.0,0.0,-1.225,31.219028574779912,-1.225,0,0.0,1.0,1.225,35.819028574779914,1.225,1,0.0,2.3,67.03805714955982,0.0,33.51902857477991
190.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,31.219028574779912,0.0,0,0.0,1.0,0.0,35.819028574779914,0.0,1,0.0,2.3,67.03805714955982,0.0,33.51902857477991
191.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,31.219028574779912,0.0,0,0.0,1.0,0.0,35.819028574779914,0.0,1,0.0,2.3,67.03805714955982,0.0,33.51902857477991
192.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,31.219028574779912,0.0,0,0.0,1.0,0.0,35.819028574779914,0.0,1,0.0,2.3,67.03805714955982,0.0,33.51902857477991
193.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,31.219028574779912,0.0,0,0.0,1.0,0.0,35.819028574779914,0.0,1,0.0,2.3,67.03805714955982,0.0,33.51902857477991
194.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,31.219028574779912,0.0,0,0.0,1.0,0.0,35.819028574779914,0.0,1,0.0,2.3,67.03805714955982,0.0,33.51902857477991
195.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,31.219028574779912,0.0,0,0.0,1.0,0.0,35.819028574779914,0.0,1,0.0,2.3,67.03805714955982,0.0,33.51902857477991
196.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,31.219028574779912,0.0,0,0.0,1.0,0.0,35.819028574779914,0.0,1,0.0,2.3,67.03805714955982,0.0,33.51902857477991
197.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,31.219028574779912,0.0,0,0.0,1.0,0.0,35.819028574779914,0.0,1,0.0,2.3,67.03805714955982,0.0,33.51902857477991
198.0,0.0,0.0,6.0,,1,0.0,0.0,-1.3,29.91902857477991,-1.3,0,0.0,1.0,1.3,37.11902857477991,1.3,1,0.0,3.5999999999999996,67.03805714955982,0.0,33.51902857477991
199.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,29.91902857477991,0.0,0,0.0,1.0,0.0,37.11902857477991,0.0,1,0.0,3.5999999999999996,67.03805714955982,0.0,33.51902857477991
200.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,29.91902857477991,0.0,0,0.0,1.0,0.0,37.11902857477991,0.0,1,0.0,3.5999999999999996,67.03805714955982,0.0,33.51902857477991
201.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,29.91902857477991,0.0,0,0.0,1.0,0.0,37.11902857477991,0.0,1,0.0,3.5999999999999996,67.03805714955982,0.0,33.51902857477991
202.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,29.91902857477991,0.0,0,0.0,1.0,0.0,37.11902857477991,0.0,1,0.0,3.5999999999999996,67.03805714955982,0.0,33.51902857477991
203.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,29.91902857477991,0.0,0,0.0,1.0,0.0,37.11902857477991,0.0,1,0.0,3.5999999999999996,67.03805714955982,0.0,33.51902857477991
204.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,29.91902857477991,0.0,0,0.0,1.0,0.0,37.11902857477991,0.0,1,0.0,3.5999999999999996,67.03805714955982,0.0,33.51902857477991
205.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,29.91902857477991,0.0,0,0.0,1.0,0.0,37.11902857477991,0.0,1,0.0,3.5999999999999996,67.03805714955982,0.0,33.51902857477991
206.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,29.91902857477991,0.0,0,0.0,1.0,0.0,37.11902857477991,0.0,1,0.0,3.5999999999999996,67.03805714955982,0.0,33.51902857477991
207.0,0.0,0.0,6.0,,1,0.0,0.0,0.0,29.91902857477991,0.0,0,0.0,1.0,0.0,37.11902857477991,0.0,1,0.0,3.5999999999999996,67.03805714955982,0.0,33.51902857477991
208.0,0.0,0.0,6.0,,1,0.0,0.5,2.0,31.91902857477991,2.0,0,0.0,1.0,2.0,39.11902857477991,2.0,1,0.0,3.5999999999999996,71.03805714955982,2.0,35.51902857477991
209.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,31.91902857477991,0.0,0,0.0,1.0,0.0,39.11902857477991,0.0,1,0.0,3.5999999999999996,71.03805714955982,0.0,35.51902857477991
210.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,31.91902857477991,0.0,0,0.0,1.0,0.0,39.11902857477991,0.0,1,0.0,3.5999999999999996,71.03805714955982,0.0,35.51902857477991
211.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,31.91902857477991,0.0,0,0.0,1.0,0.0,39.11902857477991,0.0,1,0.0,3.5999999999999996,71.03805714955982,0.0,35.51902857477991
212.0,0.0,0.0,6.0,,1,0.0,0.5,2.0,33.919028574779915,2.0,0,0.0,1.0,2.0,41.11902857477991,2.0,1,0.0,3.5999999999999996,75.03805714955982,2.0,37.51902857477991
213.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,33.919028574779915,0.0,0,0.0,1.0,0.0,41.11902857477991,0.0,1,0.0,3.5999999999999996,75.03805714955982,0.0,37.51902857477991
214.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,33.919028574779915,0.0,0,0.0,1.0,0.0,41.11902857477991,0.0,1,0.0,3.5999999999999996,75.03805714955982,0.0,37.51902857477991
215.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,33.919028574779915,0.0,0,0.0,1.0,0.0,41.11902857477991,0.0,1,0.0,3.5999999999999996,75.03805714955982,0.0,37.51902857477991
216.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,33.919028574779915,0.0,0,0.0,1.0,0.0,41.11902857477991,0.0,1,0.0,3.5999999999999996,75.03805714955982,0.0,37.51902857477991
217.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,33.919028574779915,0.0,0,0.0,1.0,0.0,41.11902857477991,0.0,1,0.0,3.5999999999999996,75.03805714955982,0.0,37.51902857477991
218.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,33.919028574779915,0.0,0,0.0,1.0,0.0,41.11902857477991,0.0,1,0.0,3.5999999999999996,75.03805714955982,0.0,37.51902857477991
219.0,0.0,0.0,6.0,,1,0.0,0.5,2.0,35.919028574779915,2.0,0,0.0,1.0,2.0,43.11902857477991,2.0,1,0.0,3.5999999999999996,79.03805714955982,2.0,39.51902857477991
220.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,35.919028574779915,0.0,0,0.0,1.0,0.0,43.11902857477991,0.0,1,0.0,3.5999999999999996,79.03805714955982,0.0,39.51902857477991
221.0,0.0,0.0,6.0,,1,0.0,0.5,2.0,37.919028574779915,2.0,0,0.0,1.0,2.0,45.11902857477991,2.0,1,0.0,3.5999999999999996,83.03805714955982,2.0,41.51902857477991
222.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,37.919028574779915,0.0,0,0.0,1.0,0.0,45.11902857477991,0.0,1,0.0,3.5999999999999996,83.03805714955982,0.0,41.51902857477991
223.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,37.919028574779915,0.0,0,0.0,1.0,0.0,45.11902857477991,0.0,1,0.0,3.5999999999999996,83.03805714955982,0.0,41.51902857477991
224.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,37.919028574779915,0.0,0,0.0,1.0,0.0,45.11902857477991,0.0,1,0.0,3.5999999999999996,83.03805714955982,0.0,41.51902857477991
225.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,37.919028574779915,0.0,0,0.0,1.0,0.0,45.11902857477991,0.0,1,0.0,3.5999999999999996,83.03805714955982,0.0,41.51902857477991
226.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,37.919028574779915,0.0,0,0.0,1.0,0.0,45.11902857477991,0.0,1,0.0,3.5999999999999996,83.03805714955982,0.0,41.51902857477991
227.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,37.919028574779915,0.0,0,0.0,1.0,0.0,45.11902857477991,0.0,1,0.0,3.5999999999999996,83.03805714955982,0.0,41.51902857477991
228.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,37.919028574779915,0.0,0,0.0,1.0,0.0,45.11902857477991,0.0,1,0.0,3.5999999999999996,83.03805714955982,0.0,41.51902857477991
229.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,37.919028574779915,0.0,0,0.0,1.0,0.0,45.11902857477991,0.0,1,0.0,3.5999999999999996,83.03805714955982,0.0,41.51902857477991
230.0,0.0,0.0,6.0,,1,0.0,0.5,2.0,39.919028574779915,2.0,0,0.0,1.0,2.0,47.11902857477991,2.0,1,0.0,3.5999999999999996,87.03805714955982,2.0,43.51902857477991
231.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
232.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
233.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
234.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
235.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
236.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
237.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
238.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
239.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
240.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
241.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
242.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
243.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
244.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
245.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
246.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
247.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
248.0,0.0,0.0,6.0,,1,0.0,0.5,0.0,39.919028574779915,0.0,0,0.0,1.0,0.0,47.11902857477991,0.0,1,0.0,3.5999999999999996,87.03805714955982,0.0,43.51902857477991
249.0,0.0,0.0,6.0,,1,0.0,0.5,2.0,41.919028574779915,2.0,0,0.0,1.0,2.0,49.11902857477991,2.0,1,0.0,3.5999999999999996,91.03805714955982,2.0,45.51902857477991
250.0,0.0,0.0,6.0,,1,0.0,0.1906011686639382,0.0,41.919028574779915,0.0,0,0.0,1.0,0.0,49.11902857477991,0.0,1,0.0,3.5999999999999996,91.03805714955982,0.0,45.51902857477991
251.0,1.0,0.16666666666666666,7.0,,2,0.0002777777777777778,0.0,2.0,43.919028574779915,2.0,0,0.0,1.0,2.0,51.11902857477991,2.0,2,0.0002777777777777778,3.5999999999999996,95.03805714955982,2.0,47.51902857477991
252.0,2.0,0.3333333333333333,9.0,,2,0.0005555555555555556,0.0,0.0,43.919028574779915,0.0,0,0.0,1.0,0.0,51.11902857477991,0.0,2,0.0005555555555555556,3.5999999999999996,95.03805714955982,0.0,47.51902857477991
253.0,3.0,0.42857142857142855,12.0,,2,0.0008333333333333334,0.0,0.0,43.919028574779915,0.0,0,0.0,1.0,0.0,51.11902857477991,0.0,2,0.0008333333333333334,3.5999999999999996,95.03805714955982,0.0,47.51902857477991
254.0,5.0,0.7142857142857143,17.0,,2,0.001388888888888889,0.0,2.0,45.919028574779915,2.0,0,0.0,1.0,2.0,53.11902857477991,2.0,2,0.001388888888888889,3.5999999999999996,99.03805714955982,2.0,49.51902857477991
255.0,7.0,1.0,24.0,,2,0.0019444444444444444,0.0,0.0,45.919028574779915,0.0,0,0.0,1.0,0.0,53.11902857477991,0.0,2,0.0019444444444444444,3.5999999999999996,99.03805714955982,0.0,49.51902857477991
256.0,9.0,1.2857142857142858,33.0,,2,0.0025,0.0,0.0,45.919028574779915,0.0,0,0.0,1.0,0.0,53.11902857477991,0.0,2,0.0025,3.5999999999999996,99.03805714955982,0.0,49.51902857477991
257.0,11.0,1.5714285714285714,44.0,,2,0.0030555555555555557,0.0,0.0,45.919028574779915,0.0,0,0.0,1.0,0.0,53.11902857477991,0.0,2,0.0030555555555555557,3.5999999999999996,99.03805714955982,0.0,49.51902857477991
258.0,13.0,1.8571428571428572,57.0,,2,0.003611111111111111,0.0,0.0,45.919028574779915,0.0,0,0.0,1.0,0.0,53.11902857477991,0.0,2,0.003611111111111111,3.5999999999999996,99.03805714955982,0.0,49.51902857477991
259.0,15.0,2.142857142857143,72.0,,2,0.004166666666666667,0.0,0.0,45.919028574779915,0.0,0,0.0,1.0,0.0,53.11902857477991,0.0,2,0.004166666666666667,3.5999999999999996,99.03805714955982,0.0,49.51902857477991
260.0,17.0,2.4285714285714284,89.0,,2,0.004722222222222222,0.0,0.0,45.919028574779915,0.0,0,0.0,1.0,0.0,53.11902857477991,0.0,2,0.004722222222222222,3.5999999999999996,99.03805714955982,0.0,49.51902857477991
261.0,19.0,2.7142857142857144,108.0,,2,0.005277777777777778,0.0,0.0,45.919028574779915,0.0,0,0.0,1.0,0.0,53.11902857477991,0.0,2,0.005277777777777778,3.5999999999999996,99.03805714955982,0.0,49.51902857477991
262.0,21.0,3.0,129.0,,2,0.005833333333333334,0.0,0.0,45.919028574779915,0.0,0,0.0,1.0,0.0,53.11902857477991,0.0,2,0.005833333333333334,3.5999999999999996,99.03805714955982,0.0,49.51902857477991
263.0,23.0,3.2857142857142856,152.0,,2,0.006388888888888889,0.0,0.0,45.919028574779915,0.0,0,0.0,1.0,0.0,53.11902857477991,0.0,2,0.006388888888888889,3.5999999999999996,99.03805714955982,0.0,49.51902857477991
