step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_stopped,1_accumulated_waiting_time,1_average_speed,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_stopped,2_accumulated_waiting_time,2_average_speed,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,3_stopped,3_accumulated_waiting_time,3_average_speed,3_reward,3_cumulative_rewards,3_cumulative_diff_rewards,4_stopped,4_accumulated_waiting_time,4_average_speed,4_reward,4_cumulative_rewards,4_cumulative_diff_rewards,agents_total_stopped,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
92.0,0.0,0.0,0.0,0.0,0,0.0,1.0,2.0,17.131861482079824,2.0,0,0.0,1.0,2.0,22.20232818649767,2.0,0,0.0,1.0,2.0,22.20232818649767,2.0,0,0.0,1.0,0.0,13.622614438014939,0.0,0,0.0,2.197901850336711,75.1591322930901,1.5,18.789783073272528
93.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,17.131861482079824,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,13.622614438014939,0.0,0,0.0,2.197901850336711,75.1591322930901,0.0,18.789783073272528
94.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,17.131861482079824,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,13.622614438014939,0.0,0,0.0,2.197901850336711,75.1591322930901,0.0,18.789783073272528
95.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,17.131861482079824,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,13.622614438014939,0.0,0,0.0,2.197901850336711,75.1591322930901,0.0,18.789783073272528
96.0,0.0,0.0,0.0,0.0,0,0.0,1.156187637499113,0.0,17.131861482079824,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,13.622614438014939,0.0,0,0.0,2.197901850336711,75.1591322930901,0.0,18.789783073272528
97.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,17.131861482079824,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,13.622614438014939,0.0,0,0.0,2.197901850336711,75.1591322930901,0.0,18.789783073272528
98.0,0.0,0.0,0.0,0.0,0,0.0,0.9659253405072056,0.0,17.131861482079824,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,13.622614438014939,0.0,0,0.0,2.197901850336711,75.1591322930901,0.0,18.789783073272528
99.0,0.0,0.0,0.0,0.0,1,0.0,0.6330468712439359,0.0,17.131861482079824,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,13.622614438014939,0.0,1,0.0,2.197901850336711,75.1591322930901,0.0,18.789783073272528
100.0,1.0,0.125,1.0,0.125,2,0.0002777777777777778,0.33490131383389454,0.0,17.131861482079824,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,13.622614438014939,0.0,2,0.0002777777777777778,2.197901850336711,75.1591322930901,0.0,18.789783073272528
101.0,2.0,0.25,3.0,0.375,2,0.0005555555555555556,0.3333333333333333,0.0,17.131861482079824,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,2.0,15.622614438014939,2.0,2,0.0005555555555555556,2.197901850336711,77.1591322930901,0.5,19.289783073272528
102.0,3.0,0.375,6.0,0.75,2,0.0008333333333333334,0.3333333333333333,0.0,17.131861482079824,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,15.622614438014939,0.0,2,0.0008333333333333334,2.197901850336711,77.1591322930901,0.0,19.289783073272528
103.0,4.0,0.4444444444444444,10.0,1.1944444444444444,2,0.0011111111111111111,0.3333333333333333,0.0,17.131861482079824,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,22.20232818649767,0.0,0,0.0,1.0,0.0,15.622614438014939,0.0,2,0.0011111111111111111,2.197901850336711,77.1591322930901,0.0,19.289783073272528
104.0,5.0,0.5555555555555556,15.0,1.75,2,0.001388888888888889,0.3333333333333333,-1.225,15.906861482079824,-1.225,0,0.0,1.0,1.8922790277270842,24.094607214224755,1.8922790277270842,0,0.0,1.0,1.8922790277270842,24.094607214224755,1.8922790277270842,0,0.0,1.0,0.0,15.622614438014939,0.0,2,0.001388888888888889,3.4229018503367112,79.71869034854427,0.6398895138635421,19.929672587136068
105.0,6.0,0.6666666666666666,21.0,2.4166666666666665,2,0.0016666666666666668,0.3333333333333333,0.0,15.906861482079824,0.0,0,0.0,1.0,0.0,24.094607214224755,0.0,0,0.0,1.0,0.0,24.094607214224755,0.0,0,0.0,1.0,2.0,17.62261443801494,2.0,2,0.0016666666666666668,3.4229018503367112,81.71869034854427,0.5,20.429672587136068
106.0,7.0,0.7777777777777778,28.0,3.194444444444444,2,0.0019444444444444444,0.3333333333333333,0.0,15.906861482079824,0.0,0,0.0,1.0,0.0,24.094607214224755,0.0,0,0.0,1.0,0.0,24.094607214224755,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.0019444444444444444,3.4229018503367112,81.71869034854427,0.0,20.429672587136068
107.0,8.0,1.0,36.0,4.194444444444445,2,0.0022222222222222222,0.3333333333333333,0.0,15.906861482079824,0.0,0,0.0,1.0,0.0,24.094607214224755,0.0,0,0.0,1.0,0.0,24.094607214224755,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.0022222222222222222,3.4229018503367112,81.71869034854427,0.0,20.429672587136068
108.0,9.0,1.125,45.0,5.319444444444445,2,0.0025,0.3333333333333333,0.0,15.906861482079824,0.0,0,0.0,1.0,0.0,24.094607214224755,0.0,0,0.0,1.0,0.0,24.094607214224755,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.0025,3.4229018503367112,81.71869034854427,0.0,20.429672587136068
109.0,10.0,1.25,55.0,6.569444444444445,2,0.002777777777777778,0.3333333333333333,0.0,15.906861482079824,0.0,0,0.0,1.0,0.0,24.094607214224755,0.0,0,0.0,1.0,0.0,24.094607214224755,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.002777777777777778,3.4229018503367112,81.71869034854427,0.0,20.429672587136068
110.0,11.0,1.2222222222222223,66.0,7.791666666666667,2,0.0030555555555555557,0.3333333333333333,0.0,15.906861482079824,0.0,0,0.0,1.0,0.0,24.094607214224755,0.0,0,0.0,1.0,0.0,24.094607214224755,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.0030555555555555557,3.4229018503367112,81.71869034854427,0.0,20.429672587136068
111.0,12.0,1.3333333333333333,78.0,9.125,2,0.0033333333333333335,0.3333333333333333,2.0,17.906861482079826,2.0,0,0.0,1.0,2.0,26.094607214224755,2.0,0,0.0,1.0,2.0,26.094607214224755,2.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.0033333333333333335,3.4229018503367112,87.71869034854427,1.5,21.929672587136068
112.0,13.0,1.4444444444444444,91.0,10.569444444444445,2,0.003611111111111111,0.3333333333333333,0.0,17.906861482079826,0.0,0,0.0,1.0,0.0,26.094607214224755,0.0,0,0.0,1.0,0.0,26.094607214224755,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.003611111111111111,3.4229018503367112,87.71869034854427,0.0,21.929672587136068
113.0,14.0,1.4,105.0,11.969444444444445,2,0.0038888888888888888,0.3333333333333333,0.0,17.906861482079826,0.0,0,0.0,1.0,0.0,26.094607214224755,0.0,0,0.0,1.0,0.0,26.094607214224755,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.0038888888888888888,3.4229018503367112,87.71869034854427,0.0,21.929672587136068
114.0,15.0,1.5,120.0,13.469444444444445,2,0.004166666666666667,0.3333333333333333,-1.297901850336711,16.608959631743115,-1.297901850336711,0,0.0,1.0,0.9368306846257781,27.031437898850534,0.9368306846257781,0,0.0,1.0,0.9368306846257781,27.031437898850534,0.9368306846257781,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.004166666666666667,4.7208037006734225,88.29444986745911,0.1439398797287113,22.07361246686478
115.0,16.0,1.6,136.0,15.069444444444445,2,0.0044444444444444444,0.3333333333333333,0.0,16.608959631743115,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.0044444444444444444,4.7208037006734225,88.29444986745911,0.0,22.07361246686478
116.0,17.0,1.7,153.0,16.769444444444446,2,0.004722222222222222,0.3333333333333333,0.0,16.608959631743115,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.004722222222222222,4.7208037006734225,88.29444986745911,0.0,22.07361246686478
117.0,18.0,1.8,171.0,18.569444444444446,2,0.005,0.3333333333333333,0.0,16.608959631743115,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.005,4.7208037006734225,88.29444986745911,0.0,22.07361246686478
118.0,19.0,2.111111111111111,190.0,20.680555555555557,2,0.005277777777777778,0.3333333333333333,0.0,16.608959631743115,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.005277777777777778,4.7208037006734225,88.29444986745911,0.0,22.07361246686478
119.0,20.0,2.2222222222222223,210.0,22.90277777777778,2,0.005555555555555556,0.3333333333333333,0.0,16.608959631743115,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.005555555555555556,4.7208037006734225,88.29444986745911,0.0,22.07361246686478
120.0,21.0,2.3333333333333335,231.0,25.23611111111111,2,0.005833333333333334,0.3333333333333333,0.0,16.608959631743115,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.005833333333333334,4.7208037006734225,88.29444986745911,0.0,22.07361246686478
121.0,22.0,2.4444444444444446,253.0,27.680555555555557,2,0.006111111111111111,0.3333333333333333,0.0,16.608959631743115,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.006111111111111111,4.7208037006734225,88.29444986745911,0.0,22.07361246686478
122.0,23.0,2.3,276.0,29.980555555555558,2,0.006388888888888889,0.5,0.0,16.608959631743115,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,27.031437898850534,0.0,0,0.0,1.0,0.0,17.62261443801494,0.0,2,0.006388888888888889,4.7208037006734225,88.29444986745911,0.0,22.07361246686478
123.0,24.0,2.4,300.0,32.38055555555556,2,0.006666666666666667,0.5,2.0,18.608959631743115,2.0,0,0.0,1.0,2.0,29.031437898850534,2.0,0,0.0,1.0,2.0,29.031437898850534,2.0,0,0.0,1.0,2.0,19.62261443801494,2.0,2,0.006666666666666667,4.7208037006734225,96.29444986745911,2.0,24.07361246686478
124.0,25.0,2.5,325.0,34.88055555555556,2,0.006944444444444444,0.5,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,19.62261443801494,0.0,2,0.006944444444444444,4.7208037006734225,96.29444986745911,0.0,24.07361246686478
125.0,26.0,2.6,351.0,37.48055555555556,2,0.007222222222222222,0.5,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,19.62261443801494,0.0,2,0.007222222222222222,4.7208037006734225,96.29444986745911,0.0,24.07361246686478
126.0,27.0,2.7,378.0,40.180555555555564,2,0.0075,0.5,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,19.62261443801494,0.0,2,0.0075,4.7208037006734225,96.29444986745911,0.0,24.07361246686478
127.0,28.0,2.8,406.0,42.98055555555556,2,0.0077777777777777776,0.5,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,19.62261443801494,0.0,2,0.0077777777777777776,4.7208037006734225,96.29444986745911,0.0,24.07361246686478
128.0,29.0,2.9,435.0,45.88055555555556,2,0.008055555555555555,0.5,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,19.62261443801494,0.0,2,0.008055555555555555,4.7208037006734225,96.29444986745911,0.0,24.07361246686478
129.0,30.0,3.0,465.0,48.88055555555556,2,0.008333333333333333,0.3996833084947654,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,19.62261443801494,0.0,2,0.008333333333333333,4.7208037006734225,96.29444986745911,0.0,24.07361246686478
130.0,32.0,3.2,497.0,52.08055555555556,3,0.008888888888888889,0.25,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,19.62261443801494,0.0,3,0.008888888888888889,4.7208037006734225,96.29444986745911,0.0,24.07361246686478
131.0,34.0,3.4,531.0,55.48055555555556,3,0.009444444444444445,0.25,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,19.62261443801494,0.0,3,0.009444444444444445,4.7208037006734225,96.29444986745911,0.0,24.07361246686478
132.0,36.0,3.6,567.0,59.08055555555556,3,0.01,0.4,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,19.62261443801494,0.0,3,0.01,4.7208037006734225,96.29444986745911,0.0,24.07361246686478
133.0,38.0,4.222222222222222,605.0,63.302777777777784,3,0.010555555555555556,0.4,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,19.62261443801494,0.0,3,0.010555555555555556,4.7208037006734225,96.29444986745911,0.0,24.07361246686478
134.0,40.0,4.444444444444445,645.0,67.74722222222223,3,0.011111111111111112,0.4,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,19.62261443801494,0.0,3,0.011111111111111112,4.7208037006734225,96.29444986745911,0.0,24.07361246686478
135.0,42.0,4.666666666666667,687.0,72.4138888888889,3,0.011666666666666667,0.4,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,2.0,21.62261443801494,2.0,3,0.011666666666666667,4.7208037006734225,98.29444986745911,0.5,24.57361246686478
136.0,44.0,4.888888888888889,731.0,77.30277777777779,3,0.012222222222222223,0.4,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,3,0.012222222222222223,4.7208037006734225,98.29444986745911,0.0,24.57361246686478
137.0,46.0,5.111111111111111,777.0,82.4138888888889,3,0.012777777777777779,0.4,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,3,0.012777777777777779,4.7208037006734225,98.29444986745911,0.0,24.57361246686478
138.0,48.0,5.333333333333333,825.0,87.74722222222223,3,0.013333333333333334,0.4,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,3,0.013333333333333334,4.7208037006734225,98.29444986745911,0.0,24.57361246686478
139.0,50.0,5.555555555555555,875.0,93.30277777777779,3,0.013888888888888888,0.4,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,3,0.013888888888888888,4.7208037006734225,98.29444986745911,0.0,24.57361246686478
140.0,52.0,5.777777777777778,927.0,99.08055555555556,3,0.014444444444444444,0.4,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,3,0.014444444444444444,4.7208037006734225,98.29444986745911,0.0,24.57361246686478
141.0,54.0,6.0,981.0,105.08055555555556,3,0.015,0.4,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,3,0.015,4.7208037006734225,98.29444986745911,0.0,24.57361246686478
142.0,56.0,6.222222222222222,1037.0,111.30277777777779,3,0.015555555555555555,0.4,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,3,0.015555555555555555,4.7208037006734225,98.29444986745911,0.0,24.57361246686478
143.0,58.0,5.8,1095.0,117.10277777777779,3,0.01611111111111111,0.4,0.0,18.608959631743115,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,29.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,3,0.01611111111111111,4.7208037006734225,98.29444986745911,0.0,24.57361246686478
144.0,60.0,6.0,1155.0,123.10277777777779,3,0.016666666666666666,0.4,2.0,20.608959631743115,2.0,0,0.0,1.0,2.0,31.031437898850534,2.0,0,0.0,1.0,2.0,31.031437898850534,2.0,0,0.0,1.0,0.0,21.62261443801494,0.0,3,0.016666666666666666,4.7208037006734225,104.29444986745911,1.5,26.07361246686478
145.0,62.0,6.2,1217.0,129.30277777777778,3,0.017222222222222222,0.4,0.0,20.608959631743115,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,3,0.017222222222222222,4.7208037006734225,104.29444986745911,0.0,26.07361246686478
146.0,64.0,6.4,1281.0,135.70277777777778,3,0.017777777777777778,0.33662477558348175,0.0,20.608959631743115,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,3,0.017777777777777778,4.7208037006734225,104.29444986745911,0.0,26.07361246686478
147.0,67.0,6.7,1348.0,142.40277777777777,4,0.01861111111111111,0.2,0.0,20.608959631743115,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,4,0.01861111111111111,4.7208037006734225,104.29444986745911,0.0,26.07361246686478
148.0,70.0,7.0,1418.0,149.40277777777777,4,0.019444444444444445,0.2,0.0,20.608959631743115,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,4,0.019444444444444445,4.7208037006734225,104.29444986745911,0.0,26.07361246686478
149.0,73.0,7.3,1491.0,156.70277777777778,4,0.020277777777777777,0.2,0.0,20.608959631743115,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,4,0.020277777777777777,4.7208037006734225,104.29444986745911,0.0,26.07361246686478
150.0,76.0,7.6,1567.0,164.30277777777778,4,0.021111111111111112,0.2,0.0,20.608959631743115,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,4,0.021111111111111112,4.7208037006734225,104.29444986745911,0.0,26.07361246686478
151.0,79.0,7.9,1646.0,172.20277777777778,4,0.021944444444444444,0.2,0.0,20.608959631743115,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,4,0.021944444444444444,4.7208037006734225,104.29444986745911,0.0,26.07361246686478
152.0,82.0,8.2,1728.0,180.40277777777777,4,0.02277777777777778,0.2,0.0,20.608959631743115,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,4,0.02277777777777778,4.7208037006734225,104.29444986745911,0.0,26.07361246686478
153.0,85.0,9.444444444444445,1813.0,189.84722222222223,4,0.02361111111111111,0.2,0.0,20.608959631743115,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,4,0.02361111111111111,4.7208037006734225,104.29444986745911,0.0,26.07361246686478
154.0,88.0,11.0,1901.0,200.84722222222223,4,0.024444444444444446,0.1527114910769511,0.0,20.608959631743115,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,4,0.024444444444444446,4.7208037006734225,104.29444986745911,0.0,26.07361246686478
155.0,92.0,11.5,1993.0,212.34722222222223,5,0.025555555555555557,0.0,0.0,20.608959631743115,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,5,0.025555555555555557,4.7208037006734225,104.29444986745911,0.0,26.07361246686478
156.0,96.0,10.666666666666666,2089.0,223.01388888888889,5,0.02666666666666667,0.0,0.0,20.608959631743115,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,31.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,5,0.02666666666666667,4.7208037006734225,104.29444986745911,0.0,26.07361246686478
157.0,100.0,11.11111111111111,2189.0,234.125,5,0.027777777777777776,0.0,2.0,22.608959631743115,2.0,0,0.0,1.0,2.0,33.031437898850534,2.0,0,0.0,1.0,2.0,33.031437898850534,2.0,0,0.0,1.0,0.0,21.62261443801494,0.0,5,0.027777777777777776,4.7208037006734225,110.29444986745911,1.5,27.57361246686478
158.0,104.0,11.555555555555555,2293.0,245.68055555555554,5,0.028888888888888888,0.0,0.0,22.608959631743115,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,21.62261443801494,0.0,5,0.028888888888888888,4.7208037006734225,110.29444986745911,0.0,27.57361246686478
159.0,108.0,12.0,2401.0,257.68055555555554,5,0.03,0.0,0.0,22.608959631743115,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,1.774305918481754,23.396920356496693,1.774305918481754,5,0.03,4.7208037006734225,112.06875578594087,0.4435764796204385,28.01718894648522
160.0,112.0,12.444444444444445,2513.0,270.125,5,0.03111111111111111,0.0,0.0,22.608959631743115,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,23.396920356496693,0.0,5,0.03111111111111111,4.7208037006734225,112.06875578594087,0.0,28.01718894648522
161.0,116.0,12.88888888888889,2629.0,283.0138888888889,5,0.03222222222222222,0.0,0.0,22.608959631743115,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,23.396920356496693,0.0,5,0.03222222222222222,4.7208037006734225,112.06875578594087,0.0,28.01718894648522
162.0,120.0,13.333333333333334,2749.0,296.34722222222223,5,0.03333333333333333,0.0,0.0,22.608959631743115,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,23.396920356496693,0.0,5,0.03333333333333333,4.7208037006734225,112.06875578594087,0.0,28.01718894648522
163.0,124.0,15.5,2873.0,311.84722222222223,5,0.034444444444444444,0.0,0.0,22.608959631743115,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,23.396920356496693,0.0,5,0.034444444444444444,4.7208037006734225,112.06875578594087,0.0,28.01718894648522
164.0,128.0,16.0,3001.0,327.84722222222223,5,0.035555555555555556,0.0,0.0,22.608959631743115,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,23.396920356496693,0.0,5,0.035555555555555556,4.7208037006734225,112.06875578594087,0.0,28.01718894648522
165.0,132.0,16.5,3133.0,344.34722222222223,5,0.03666666666666667,0.0,0.0,22.608959631743115,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,23.396920356496693,0.0,5,0.03666666666666667,4.7208037006734225,112.06875578594087,0.0,28.01718894648522
166.0,136.0,17.0,3269.0,361.34722222222223,5,0.03777777777777778,0.0,0.0,22.608959631743115,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,23.396920356496693,0.0,5,0.03777777777777778,4.7208037006734225,112.06875578594087,0.0,28.01718894648522
167.0,140.0,17.5,3409.0,378.84722222222223,5,0.03888888888888889,0.0,0.0,22.608959631743115,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,23.396920356496693,0.0,5,0.03888888888888889,4.7208037006734225,112.06875578594087,0.0,28.01718894648522
168.0,144.0,18.0,3553.0,396.84722222222223,5,0.04,0.0,0.0,22.608959631743115,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,23.396920356496693,0.0,5,0.04,4.7208037006734225,112.06875578594087,0.0,28.01718894648522
169.0,148.0,18.5,3701.0,415.34722222222223,5,0.04111111111111111,0.0,0.0,22.608959631743115,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,33.031437898850534,0.0,0,0.0,1.0,0.0,23.396920356496693,0.0,5,0.04111111111111111,4.7208037006734225,112.06875578594087,0.0,28.01718894648522
